#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	http
#open	2020-03-24-00-39-41
#fields	
#types	
ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	trans_depth	method	host	uri	referrer	version	user_agent	request_body_len	response_body_len	status_code	status_msg	info_code	info_msg	tags	username	password	proxied	orig_fuids	orig_filenames	orig_mime_types	resp_fuids	resp_filenames	resp_mime_types
1258398066.055300	CAeTm34GdAStqAwR3i	192.168.1.102	3030	206.16.220.201	80	1	GET	www.toysrus.com	/onlineopinionF3cS/en-US/black_popns_en-US.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956&camp=PPC:204373540	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	497	200	OK	-	-	(empty)	-	-	-	-	-	-	FYoowtjfNiTUqZGX6	-	image/gif
1258398066.056303	CTbW4o3IJxhKK53wk4	192.168.1.102	3031	206.16.220.201	80	1	GET	www.toysrus.com	/onlineopinionF3cS/en-US/black_dot.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956&camp=PPC:204373540	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	45	200	OK	-	-	(empty)	-	-	-	-	-	-	FTKDbn2fimdL39NYBb	-	image/gif
1258398066.057798	CxdAKKDcGZzfPHcOj	192.168.1.102	3032	206.16.220.201	80	1	GET	www.toysrus.com	/onlineopinionF3cS/en-US/black_comment.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956&camp=PPC:204373540	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	88	200	OK	-	-	(empty)	-	-	-	-	-	-	FIkann2yY0BVXyfCud	-	image/gif
1258398066.051302	CnTnhrZ1RePY4nuYf	192.168.1.102	3033	198.189.255.83	80	1	GET	trus.imageg.net	/images/df_dropnav/tru_toolNav.gif	http://trus.imageg.net/include/truHome.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	6120	200	OK	-	-	(empty)	-	-	-	-	-	-	FGFOgl1cHNYewjfn2i	-	image/gif
1258398066.046805	CkgNlb2mNibW4RQ9zg	192.168.1.102	3009	198.189.255.83	80	6	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/heading1-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956&camp=PPC:204373540	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1120	200	OK	-	-	(empty)	-	-	-	-	-	-	FANqTx2elRCadiYjz1	-	image/gif
1258398066.215954	CQ6LnD4kv8uleiRn	192.168.1.102	3000	74.125.19.104	80	2	GET	www.google.com	/csi?v=3&s=web&action=&e=17259,17315,21329,22107,22713&ei=A6IBS9mPNoigowSKltXqCw&rt=xjs.112,ol.544	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	204	No Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258398066.117761	CbudBBuEtwF2IeGfb	192.168.1.102	3034	91.199.212.154	80	1	POST	ocsp.netsolssl.com	/	-	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	115	471	200	OK	-	-	(empty)	-	-	-	F0aUGH3aNbnHAnu8Ub	-	application/ocsp-request	FUcZfXX4n50e4CQD7	-	application/ocsp-response
1258398067.993833	CUrcSt3S6SEt2QTgdi	192.168.1.102	3035	206.16.220.201	80	1	GET	www.toysrus.com	/favicon.ico	-	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1150	200	OK	-	-	(empty)	-	-	-	-	-	-	FcqLqk3vpPfCeyviR9	-	image/x-icon
1258398068.512008	CkaYz42q0f4c9KAFle	192.168.1.102	3036	208.116.56.169	80	1	POST	ocsp.usertrust.com	/	-	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	376	471	200	OK	-	-	(empty)	-	-	-	F28nQCTEqMi7kyjXh	-	-	FWxnCZ2HCal9V4yqm9	-	application/ocsp-response
1258398069.064666	C4jvhv4c7gqO2rhNYc	192.168.1.102	2997	74.125.19.100	80	10	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=toysr&cp=5	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	857	200	OK	-	-	(empty)	-	-	-	-	-	-	F4cXXy2ZS96VoUS5qb	-	text/plain
1258398069.204571	C4jvhv4c7gqO2rhNYc	192.168.1.102	2997	74.125.19.100	80	11	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=toysru&cp=6	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	848	200	OK	-	-	(empty)	-	-	-	-	-	-	FuLrkO36dG4AtsiRd5	-	text/plain
1258398069.388206	C4jvhv4c7gqO2rhNYc	192.168.1.102	2997	74.125.19.100	80	12	GET	clients1.google.com	/complete/search?hl=en&client=hp&q=toysrus&cp=7	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	869	200	OK	-	-	(empty)	-	-	-	-	-	-	FlYvbqrBloNZXEz3c	-	text/plain
1258398069.357479	C2GIqYpulnye1SoW1	192.168.1.102	2973	74.125.19.104	80	15	GET	www.google.com	/search?hl=en&source=hp&q=toysrus&aq=f&aqi=n1g10&oq=&fp=1c443ffcb5a5cce1	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	39339	200	OK	-	-	(empty)	-	-	-	-	-	-	Fin0Sg3OvvJd0dmAUa	-	text/html
1258398069.704984	CbfMGkD6lb07UyvRf	192.168.121.175	49909	192.168.121.176	80	1	GET	www.cadburyz.com	/	-	1.0	Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16	0	40	401	Unauthorized	-	-	(empty)	-	-	-	-	-	-	FBHLI34t7Ixh7d4KA1	-	text/plain
1258398069.818190	C3ixQL3Gj7nkMBcMhk	192.168.1.102	2998	74.125.19.104	80	3	GET	www.google.com	/mapdata?CxVIUDACHbSpv_ggEQwLFbpKMAIdw4C_-CASDAsVEGE0Ah22sbr4IBMMCxW0ZjgCHcFXvPggJAxA-AFIyAFSAlVTygECZW4	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	16079	200	OK	-	-	(empty)	-	-	-	-	-	-	F8WTf9z98OAsrklm5	-	image/gif
1258398069.938861	CQ6LnD4kv8uleiRn	192.168.1.102	3000	74.125.19.104	80	3	GET	www.google.com	/csi?v=3&s=web&action=&ei=H6IBS5WEJ4WgswP2uYWICw&e=17259,17315,21329,22107,22713&cp=false&rt=prt.197,pprt.208,ol.211,jsrt.372	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	204	No Content	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258398070.087024	CtG5ZY2jCwUfebM5ba	192.168.1.102	3037	206.16.220.201	80	1	GET	www.toysrus.com	/	http://www.google.com/search?hl=en&source=hp&q=toysrus&aq=f&aqi=n1g10&oq=&fp=1c443ffcb5a5cce1	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	264	301	Moved Permanently	-	-	(empty)	-	-	-	-	-	-	Fp09JJ1JuabQcF4Jpa	-	text/html
1258398070.268905	CHSdDi3PjbcSkFXKjg	192.168.1.102	3038	206.16.220.201	80	1	GET	www.toysrus.com	/shop/index.jsp?categoryId=2255956	http://www.google.com/search?hl=en&source=hp&q=toysrus&aq=f&aqi=n1g10&oq=&fp=1c443ffcb5a5cce1	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	91590	200	OK	-	-	(empty)	-	-	-	-	-	-	F73EiWXW9M6rqpE98	-	text/html
1258398070.872280	C2GIqYpulnye1SoW1	192.168.1.102	2973	74.125.19.104	80	16	GET	www.google.com	/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http://www.toysrus.com/&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw	http://www.google.com/	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	360	200	OK	-	-	(empty)	-	-	-	-	-	-	FDzvig2T4nU2IKLLK8	-	text/html
1258398071.048412	C77mW11JnyvwUCcx26	192.168.1.102	3039	206.16.220.201	80	1	GET	www.toysrus.com	/	http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http%3A%2F%2Fwww.toysrus.com%2F&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	264	301	Moved Permanently	-	-	(empty)	-	-	-	-	-	-	Fl7Efq4AOdOoI8skzg	-	text/html
1258398071.264279	CFBSAg4XZLIwn1meXd	192.168.1.102	3040	206.16.220.201	80	1	GET	www.toysrus.com	/shop/index.jsp?categoryId=2255956	http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http%3A%2F%2Fwww.toysrus.com%2F&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	91680	200	OK	-	-	(empty)	-	-	-	-	-	-	FNrzqI1OG9T9f6zti1	-	text/html
1258398072.028049	CygIjT2g2W4m6w5V3c	192.168.1.102	3041	198.189.255.83	80	1	GET	trus.imageg.net	/images/df_dropnav/tru_toolNav.gif	http://trus.imageg.net/include/truHome.css	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	6120	200	OK	-	-	(empty)	-	-	-	-	-	-	FKAW3qLB6vjO0zjW1	-	image/gif
1258398072.105003	C0qxFZARbJ1nqM6cj	192.168.1.102	3042	198.189.255.83	80	1	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image1-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	16729	200	OK	-	-	(empty)	-	-	-	-	-	-	FvaO351tNNUvTuDTof	-	image/gif
1258398072.349095	CC9l7K2fs8cINebJAc	192.168.1.102	3044	198.189.255.83	80	1	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image3-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4172	200	OK	-	-	(empty)	-	-	-	-	-	-	FcLYKy3EKbwM2zDo5j	-	image/gif
1258398072.348616	C29BIs2O02ZmgXvJEi	192.168.1.102	3043	198.189.255.83	80	1	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image2-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	21082	200	OK	-	-	(empty)	-	-	-	-	-	-	Fc0anC24BNpr6ffU33	-	image/gif
1258398072.500505	CuCIuJRvyJI5VDjn3	192.168.1.102	3046	198.189.255.83	80	1	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/tru-8-pack_13.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	950	200	OK	-	-	(empty)	-	-	-	-	-	-	FzyddL3bivaLdI76f3	-	image/gif
1258398072.488763	C2NOakQkVTfqhSqxl	192.168.1.102	3045	198.189.255.83	80	1	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image4-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	12831	200	OK	-	-	(empty)	-	-	-	-	-	-	FJ3VJA3kJxkmkMoz94	-	image/gif
1258398072.527346	CUefuFJtHMFLjuPd5	192.168.1.102	3020	74.125.19.148	80	3	-	-	-	-	1.1	-	0	961	200	OK	-	-	(empty)	-	-	-	-	-	-	FaysA915rw1lwTQKC3	-	text/html
1258398072.521489	CdeFFp1djrllkbmske	192.168.1.102	3053	66.235.133.14	80	1	GET	metrics.toysrus.com	/b/ss/gsictru/1/H.14/s8912402033225?[AQB]&ndh=1&t=16/10/2009 11:4:25 1 480&ns=toysrus&pageName=Toys Home Page&g=http://www.toysrus.com/shop/index.jsp?categoryId=2255956&r=http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http%3A%2F%2Fwww.toysrus.com%2F&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw&ch=Toys Home&server=www.toysrus.com&h1=Toys&c2=Category&v19=94194571224&s=1024x768&c=32&j=1.7&v=Y&k=Y&bw=986&bh=558&p=Mozilla Default Plug-in;Java Deployment Toolkit 6.0.160.1;Java(TM) Platform SE 6 U17;Microsoft\xae DRM;Windows Media Player Plug-in Dynamic Link Library;&[AQE]	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	0	302	Found	-	-	(empty)	-	-	-	-	-	-	-	-	-
1258398072.501249	CDWen1ArIIL15UrA4	192.168.1.102	3016	63.240.111.121	80	2	GET	oas.imageg.net	/O/a/Creatives/TRU_Redesign_TRU_BRU_Footer/TRU_CreditCardCard_BottomSpot.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	6149	200	OK	-	-	(empty)	-	-	-	-	-	-	FnSILb2LcxKDkhyHD3	-	image/gif
1258398072.523734	Csfmic2Hdb3n2Co0s1	192.168.1.102	3047	63.240.111.121	80	1	GET	oas.imageg.net	/O/a/Creatives/TRU_Redesign_TRU_BRU_Footer/TRU_StoreLocator_BottomSpot.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3335	200	OK	-	-	(empty)	-	-	-	-	-	-	FHHu1t4UQ0KOr24fKb	-	image/gif
1258398072.525483	CrWMp93ytcl64TB1t5	192.168.1.102	3048	63.240.111.121	80	1	GET	oas.imageg.net	/O/a/Creatives/TRU_Redesign_TRU_BRU_Footer/T4T_HomepageBottomSpot.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	3493	200	OK	-	-	(empty)	-	-	-	-	-	-	F13i9s1GkeZoEEjd2b	-	image/gif
1258398072.526982	CMj5Ft1bLbt4Fic11l	192.168.1.102	3049	63.240.111.121	80	1	GET	oas.imageg.net	/O/a/Creatives/TRU_Redesign_TRU_BRU_Footer/TRU_InStoreEvents_BottomSpot.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	2904	200	OK	-	-	(empty)	-	-	-	-	-	-	FKKZFT2WHOwSc29PEa	-	image/gif
1258398072.605436	CygIjT2g2W4m6w5V3c	192.168.1.102	3041	198.189.255.83	80	2	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/tru-8-pack_16.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1965	200	OK	-	-	(empty)	-	-	-	-	-	-	FiGX1F3xE6oYeWXLB	-	image/gif
1258398072.533482	CCuoq62qOxiXsIKgdk	192.168.1.102	3051	216.75.197.71	80	1	GET	login.dotomi.com	/ucm/UCMController?dtm_com=28&dtm_fid=101&dtm_cid=2204&dtm_cmagic=4b4edc&dtm_format=5&cli_promo_id=1&dtm_user_id=&dtmc_category=Toys&dtmc_category_id=2255956&dtmc_subcategory=&dtmc_subcategory_id=&dtmc_prod_id=&dtmc_prod_img=&dtmc_source=&dtmc_site=Toys&dtmc_ref=http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http%3A%2F%2Fwww.toysrus.com%2F&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	191	200	OK	-	-	(empty)	-	-	-	-	-	-	FymZiaonA5aosqCt3	-	text/html
1258398072.648661	C0qxFZARbJ1nqM6cj	192.168.1.102	3042	198.189.255.83	80	2	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/heading1-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1120	200	OK	-	-	(empty)	-	-	-	-	-	-	FmPBWM100s55YAX7Qi	-	image/gif
1258398072.667647	CdeFFp1djrllkbmske	192.168.1.102	3053	66.235.133.14	80	2	GET	metrics.toysrus.com	/b/ss/gsictru/1/H.14/s8912402033225?AQB=1&pccr=true&vidn=2580D11105010E74-40000115805875E5&&ndh=1&t=16/10/2009 11:4:25 1 480&ns=toysrus&pageName=Toys Home Page&g=http://www.toysrus.com/shop/index.jsp?categoryId=2255956&r=http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http%3A%2F%2Fwww.toysrus.com%2F&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw&ch=Toys Home&server=www.toysrus.com&h1=Toys&c2=Category&v19=94194571224&s=1024x768&c=32&j=1.7&v=Y&k=Y&bw=986&bh=558&p=Mozilla Default Plug-in;Java Deployment Toolkit 6.0.160.1;Java(TM) Platform SE 6 U17;Microsoft\xae DRM;Windows Media Player Plug-in Dynamic Link Library;&AQE=1	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	43	200	OK	-	-	(empty)	-	-	-	-	-	-	FnbBMW3nhkYM7ELiHi	-	image/gif
1258398072.687135	CuCIuJRvyJI5VDjn3	192.168.1.102	3046	198.189.255.83	80	2	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/tru-8-pack_22.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	242	200	OK	-	-	(empty)	-	-	-	-	-	-	FRrrqz2J0V2u9AkOe	-	image/gif
1258398072.532481	Cnz2VBvsuMlG1fdX4	192.168.1.102	3050	63.240.111.121	80	1	GET	oas.imageg.net	/O/a/Creatives/TRU_Redesign_TRU_BRU_Footer/TRU_GiftCards_BottomSpot.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	5643	200	OK	-	-	(empty)	-	-	-	-	-	-	F4LjLi656gcgCbpGd	-	image/gif
1258398072.650408	CnveqR1hsq0n9AoLNc	192.168.1.102	3054	206.16.220.201	80	1	GET	www.toysrus.com	/foreSee/foresee-surveydef.js	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	4510	200	OK	-	-	(empty)	-	-	-	-	-	-	FxhFsFeefV37pczOj	-	text/plain
1258398072.779174	CUefuFJtHMFLjuPd5	192.168.1.102	3020	74.125.19.148	80	4	-	-	-	-	1.1	-	0	477	200	OK	-	-	(empty)	-	-	-	-	-	-	Fbi3vs280wFdoQUA6h	-	text/html
1258398072.860277	CC9l7K2fs8cINebJAc	192.168.1.102	3044	198.189.255.83	80	2	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/heading2-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	855	200	OK	-	-	(empty)	-	-	-	-	-	-	FC41ca4C8hKkxztXJd	-	image/gif
1258398072.884011	CygIjT2g2W4m6w5V3c	192.168.1.102	3041	198.189.255.83	80	3	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/tru-8-pack_24.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	242	200	OK	-	-	(empty)	-	-	-	-	-	-	FZt4EA3JTKbHtZB6c4	-	image/gif
1258398072.884758	C0qxFZARbJ1nqM6cj	192.168.1.102	3042	198.189.255.83	80	3	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/heading3-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1011	200	OK	-	-	(empty)	-	-	-	-	-	-	FiAmeQ3s3u1mN5Thtd	-	image/gif
1258398072.825799	CZ3zFt4xryFGjB6vEa	192.168.1.102	3055	74.125.19.149	80	1	GET	ad.doubleclick.net	/activity;src=1284386;type=trupa912;cat=truho083;u1=;u2=1;u3=;u4=2255956;u5=http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http://www.toysrus.com/&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw;ord=1;num=2328033?;~oref=http://www.toysrus.com/shop/index.jsp	http://fls.doubleclick.net/activityi;src=1284386;type=trupa912;cat=truho083;u1=;u2=1;u3=;u4=2255956;u5=http://www.google.com/url?sa=t&source=web&ct=res&cd=1&ved=0CBAQFjAA&url=http%3A%2F%2Fwww.toysrus.com%2F&rct=j&q=toysrus&ei=H6IBS5WEJ4WgswP2uYWICw&usg=AFQjCNEPgyQg0A1vYlZAJAnx29ekYx4DRw;ord=1;num=2328033?	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	43	200	OK	-	-	(empty)	-	-	-	-	-	-	FLnKJh263EUj83ASIb	-	image/gif
1258398072.951467	CuCIuJRvyJI5VDjn3	192.168.1.102	3046	198.189.255.83	80	3	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/tru-8-pack_26.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	242	200	OK	-	-	(empty)	-	-	-	-	-	-	FHHuKK1ZwwiQqiSBZk	-	image/gif
1258398073.149845	CC9l7K2fs8cINebJAc	192.168.1.102	3044	198.189.255.83	80	3	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/heading4-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	1397	200	OK	-	-	(empty)	-	-	-	-	-	-	FUzrX9llojnRJaa92	-	image/gif
1258398073.172580	CygIjT2g2W4m6w5V3c	192.168.1.102	3041	198.189.255.83	80	4	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image5-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	8442	200	OK	-	-	(empty)	-	-	-	-	-	-	F4RAyPXG68M7C11Gc	-	image/gif
1258398073.175825	C0qxFZARbJ1nqM6cj	192.168.1.102	3042	198.189.255.83	80	4	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image6-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	12957	200	OK	-	-	(empty)	-	-	-	-	-	-	FHGMsu2HIl6vmSYkrb	-	image/gif
1258398073.200316	CuCIuJRvyJI5VDjn3	192.168.1.102	3046	198.189.255.83	80	4	GET	trus.imageg.net	/cms_widgets/21/07/210736_assets/image7-1011.gif	http://www.toysrus.com/shop/index.jsp?categoryId=2255956	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	20217	200	OK	-	-	(empty)	-	-	-	-	-	-	FiPgma3bToigPatbrh	-	image/gif
1258398073.148844	Ct7dMq4z2EJKaotNg6	192.168.1.102	3057	74.125.19.149	80	1	GET	ad.doubleclick.net	/activity;src=2528990;type=trurc969;cat=homep347;ord=1?;~oref=http://fls.doubleclick.net/activityi;src=1284386;type=trupa912;cat=truho083;u1=;u2=1;u3=;u4=2255956;u5=http://www.google.com/url	http://fls.doubleclick.net/activityi;src=2528990;type=trurc969;cat=homep347;ord=1?	1.1	Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.1.5) Gecko/20091102 Firefox/3.5.5	0	43	200	OK	-	-	(empty)	-	-	-	-	-	-	FwTcqX2udYtsmuSOC8	-	image/gif
